,0,1,2,3,4,5,6,7,8,9
0,100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0
1,0.31179094314575195,0.35544610023498535,0.4200551509857178,0.5059487819671631,0.6066067218780518,0.6970372200012207,0.7992699146270752,0.998650074005127,1.1050128936767578,1.2957980632781982
2,0.28690505027770996,0.363893985748291,0.4226961135864258,0.5124549865722656,0.6090071201324463,0.7285346984863281,0.80550217628479,0.9777379035949707,1.1810519695281982,1.3418807983398438
